year,event_id,date,start,duration,track,title,type,video_url,slides_url,audio_url,speakers_name
2008,385,,,,Desktops,Farsight 2: Video conferencing made easy,,,,,Vu Jeston
2008,313,,,,drupal,Asset Management in Drupal using the Asset Module,,,,,Mohamad Tashima
2008,412,,,,centosfedora,Introduction to CentOS,,,,,Jamichael Stevyn
2008,314,,,,drupal,Introducing the Apache Solr Module,,,,,Tyronda Janise
2008,351,,,,opensuse,What nobody knows about YaST,,,,,Bond Joaquina
2008,271,,,,Desktops,Free Software in Education,,,,,Ikeisha Jameca
2008,252,,,,packaging,Conary Packaging: Simply Powerful,,,,,Markeisha Violet
2008,246,,,,web,CakePHP,,,,,Halima Juliette
2008,475,,,,Lightning Talks,Rashon Sharmila: tangoGPS: from Gtk development to Openmoko app.,,,,,Rashon Sharmila
2008,475,,,,Lightning Talks,Maryjo Breezy: Wir3D: visual network scanner,,,,,Maryjo Breezy
2008,475,,,,Lightning Talks,Sebrina Sherrill: K-3D: 3D modeling and animation package,,,,,Sebrina Sherrill
2008,352,,,,opensuse,The new zypp solver,,,,,Tiffine Dantavius
2008,407,,,,centosfedora,Something new about LVM2,,,,,Shauntay Riana
2008,382,,,,Desktops,CMake: News and Secrets,,,,,Kalem Domique
2008,315,,,,drupal,Implementing Drupal for the Public Sector,,,,,Michiko Christna
2008,353,,,,opensuse,One Click Install,,,,,Shahid Aran
2008,256,,,,packaging,PackageKit,,,,,Abrianna Princessa
2008,262,,,,web,OWASP WebScarab-NG,,,,,Alayne Rashelle
2008,478,,,,Lightning Talks,"Cranston Kavon: MySQL Proxy: monitor, analyze and transform queries",,,,,Cranston Kavon
2008,478,,,,Lightning Talks,Gary Johnetta: Archetype: structural JavaScript Framework,,,,,Gary Johnetta
2008,478,,,,Lightning Talks,Rendi Jamarl: Ajatus: offline Ajax-driven P2P CRM app,,,,,Rendi Jamarl
2008,354,,,,opensuse,"mod_zrkadlo, the openSUSE redirector",,,,,Lita Virgina
2008,386,,,,Desktops,GEGL,,,,,Tien Laquincy
2008,316,,,,drupal,Challenges for the CMS of Tomorrow and its Developers,,,,,Jerusha Tarria
2008,356,,,,opensuse,Desktop accessibility & UI Automation,,,,,Morgaine Jatasha
2008,260,,,,packaging,Application virtualization with next-generation Klik,,,,,Tearra Eisha
2008,261,,,,web,Mozilla Prism,,,,,Kalani Lynae
2008,481,,,,Lightning Talks,Kush Quanda: Minerva: house automation suite,,,,,Kush Quanda
2008,481,,,,Lightning Talks,Odis Artrice: BluePad: from cell phone to remote bluetooth controller,,,,,Odis Artrice
2008,481,,,,Lightning Talks,Terrion Kassie: Coherence: a DLNA/UPnP framework,,,,,Terrion Kassie
2008,274,,,,Desktops,Deb Packaging Introduction,,,,,Nailah Tywanna
2008,355,,,,opensuse,Fun with Zeroconf,,,,,Christabel Avram
2008,414,,,,centosfedora,Hosting custom applications on CentOS 5,,,,,Donnisha Daisha
2008,317,,,,drupal,Web Service Development for Managers,,,,,Franchesca Adeola
2008,424,,,,Desktops,The BSD (G)UI,,,,,Harlon Merlinda
2008,486,,,,Lightning Talks,Jeffifer Aldrich: GGZ Gaming Zone: Multiplayer gaming framework,,,,,Jeffifer Aldrich
2008,486,,,,Lightning Talks,Javaughn Aquita: Project Indiana: towards a free OpenSolaris LiveCD,,,,,Javaughn Aquita
2008,318,,,,drupal,Drupal and MySQL High Availability,,,,,Mustafa Davina
2008,334,,,,centosfedora,CentOS 5 and Virtualization,,,,,Jamil Pattrick
2008,265,,,,openingclosingtalks,The Endgame,,,,,Neelie Candiace
2008,387,,,,Desktops,Crossdesktop closing talk,,,,,Evangelia Quintisha
2008,363,,,,Mozilla,Extensions Workshop,,,,,Laquonda Dustine
2008,303,,,,Java,Distro Rumble,,,,,Leslieann Caree
2008,283,,,,Open Document Editors,OpenOffice.org extensions development in Java with NetBeans in practise,,,,,Anwar Shellee
2008,419,,,,researchroom,Contributions presentations (3),,,,,Angelea Shataya
2008,304,,,,Java,The Free Java Factory,,,,,Kyndel Remo
2008,290,,,,X.Org,"XAudio, an Audio extension for the X Window System",,,,,Jasine Johnathen
2008,364,,,,Mozilla,EU Community Survey,,,,,Angelena Charee
2008,291,,,,X.Org,Bringing Metisse and Xorg together,,,,,Jamarkus Takila
2008,296,,,,Ruby On Rails,Using Rails for agile development of a job site,,,,,Shakena Montez
2008,284,,,,Open Document Editors,OOoCalc Formula Compiler and Expression Interpreter Workshop,,,,,Clayton Naim
2008,420,,,,researchroom,Demos,,,,,Joseluis Santina
2008,365,,,,Mozilla,Miro,,,,,Shontia Kellymarie
2008,489,,,,X.Org,Fixing X input,,,,,Valentin Zebulun
2008,297,,,,Ruby On Rails,RESTful best practices,,,,,Ahlam Austin
2008,307,,,,Java,JIT Session: Discussion Topics Dynamically Loaded,,,,,Kyndel Remo
2008,292,,,,X.Org,Project VGA,,,,,Traves Ranee
2008,366,,,,Mozilla,Community Project Organisation and Seamonkey 2,,,,,Kennita Isolina
2008,298,,,,Ruby On Rails,CSA on Rails: a practical case-study,,,,,Curran Charnelle
2008,286,,,,Open Document Editors,Hacking OpenOffice.org for beginners,,,,,Deion Creighton
2008,305,,,,Java,Cool stuff,,,,,Jacquie Kristopher
2008,293,,,,X.Org,Update on Gallium3D,,,,,Aliya Hebah
2008,367,,,,Mozilla,Mozilla Mobile,,,,,Shawanna Tramayne
2008,299,,,,Ruby On Rails,"Shoes, a versatile Ruby GUI toolkit",,,,,Shakena Montez
2008,490,,,,jboss,Workflow In Java,,,,,Javaughn Giovanna
2008,421,,,,Open Document Editors,Creating OpenOffice.org Wizards,,,,,Reginal Debi
2008,294,,,,X.Org,"Radeon, from DRM to Gallium",,,,,Aleese Diahann
2008,306,,,,Java,"Java: Freedom, Compatibility and Community",,,,,Taquia Perez
2008,368,,,,Mozilla,Electronic Ombuds: Firefighting in Online Communities,,,,,Charmin Tyeasha
2008,295,,,,X.Org,Roadmap to recovery - pain and redemption in X driver development,,,,,Qui Gerald
2008,422,,,,Open Document Editors,OOo/ODF Integration using the OO.org SDK,,,,,Domini Sofia
2008,450,,,,Java,JIT Session: Free Java plans for 2008,,,,,Joyanne Earnest
2008,432,,,,BSD / PostgreSQL,IT-PUG + ht://Miner,,,,,Beulah Rockie
2008,373,,,,"Embedded, Mobile and Automotive",Free software in Telecom focusing on Qtopia,,,,,Ikeisha Jameca
2008,324,,,,debian,The Belgian electronic ID card in Debian,,,,,Osualdo Agata
2008,433,,,,BSD / PostgreSQL,"X.org and BSD, changes ahead",,,,,Malena Yulonda
2008,325,,,,debian,Update on Virtualization in Debian,,,,,Tamiya Rhen
2008,374,,,,"Embedded, Mobile and Automotive",Controlling embedded devices with the Maemo internet tablet,,,,,Hang Edmond
2008,398,,,,Certification,LPI exam session 3,,,,,Nichol Delia
2008,403,,,,bsdacertification,BSDA exam session 3,,,,,Dijuan Sumer
2008,435,,,,BSD / PostgreSQL,PostgreSQL Future Directions,,,,,Xavion Effie
2008,436,,,,BSD / PostgreSQL,Win32 development in a Unix project,,,,,Jaimie Walter
2008,326,,,,debian,Running Debian on Inexpensive Network Storage Devices,,,,,Tabia Juliann
2008,380,,,,"Embedded, Mobile and Automotive",GNUStep on embedded devices,,,,,Yolonda Briget
2008,437,,,,BSD / PostgreSQL,Ruby on rails on FreeBSD with PostgreSQl,,,,,Brandun Breane
2008,438,,,,BSD / PostgreSQL,DBI-Link 3.0,,,,,Kanda Carlena
2008,327,,,,debian,etch-n-half: Supporting new hardware within stable,,,,,Montavius Ossie
2008,376,,,,"Embedded, Mobile and Automotive",Tomoyo Linux for secure embedded (Linux),,,,,Stefen Shakeda
2008,439,,,,BSD / PostgreSQL,New Enterprise features in PostgreSQL,,,,,Lamisha Geoff
2008,440,,,,BSD / PostgreSQL,What can you do for PostgreSQL community,,,,,Renessa Chimere
2008,377,,,,"Embedded, Mobile and Automotive",pjsip: lightweight portable SIP stack,,,,,Tramaine Phillips
2008,399,,,,Certification,LPI exam session 4,,,,,Nichol Delia
2008,404,,,,bsdacertification,BSDA exam session 4,,,,,Dijuan Sumer
2008,441,,,,BSD / PostgreSQL,Build systems with autotools and libtool,,,,,Charleton Giannina
2008,328,,,,debian,Reordering the Debian boot sequence for correctness and speed,,,,,Taleen Lakeria
2008,378,,,,"Embedded, Mobile and Automotive",Design a Linux robot companion with 8 bits microcontrollers,,,,,Pauline Kristin
2008,329,,,,debian,Creating a nice view into the Debian archives,,,,,Julisa Suanne
2008,442,,,,BSD / PostgreSQL,Building search.postgresql.org,,,,,Jaimie Walter
2008,379,,,,"Embedded, Mobile and Automotive","Emdebian Update: Rootfs, GPE and tdebs",,,,,Aleena Thuy
2008,400,,,,Certification,LPI exam session 5,,,,,Nichol Delia
2008,405,,,,bsdacertification,BSDA exam session 5,,,,,Dijuan Sumer
2008,443,,,,BSD / PostgreSQL,Two Phase Commit with PostgreSQL,,,,,Jaquette Jahmai
2008,330,,,,debian,How accessible is Debian?,,,,,Aftan Kimbery
2008,444,,,,BSD / PostgreSQL,pbi - the new paket management system,,,,,See Monty
2008,331,,,,debian,The long road to Debian Edu in main,,,,,Sarkis Alister
2008,375,,,,"Embedded, Mobile and Automotive",OpenWrt,,,,,Taniya Laporchia
2008,445,,,,BSD / PostgreSQL,Migrating from Linux to FreeBSD,,,,,Brittant Timara
2008,446,,,,BSD / PostgreSQL,PostgreSQL High Availability Options,,,,,Lamisha Geoff
2008,332,,,,debian,Lenny: the past and the future,,,,,Elsy Ane
2008,381,,,,"Embedded, Mobile and Automotive","UPnP: dead simple, or simply deadly ?",,,,,Sentoria Ameen
2008,447,,,,BSD / PostgreSQL,Election of PostgreSQL EU group,,,,,Renessa Chimere
2009,528,,,,Keynotes,Welcome,,,,,Neelie Candiace
2009,501,,,,Keynotes,Free. Open. Future?,,,,,Deatra Jeffrey
2009,500,,,,Keynotes,Debian,,,,,Mikhaila Jameria
2009,733,,,,opensourceinitiative,OSI: Recent Activities and Future Directions,,,,,Laquonda Tarita
2009,735,,,,"Embedded, Mobile and Automotive",OpenWrt: UCI and beyond,,,,,Willem Abelina
2009,746,,,,BSD / PostgreSQL,Welcome to the PostgreSQL and *BSD devroom,,,,,Emelina Zeus
2009,548,,,,kde,Welcome to the KDE devroom,,,,,Evangelia Quintisha
2009,564,,,,gnome,Welcome to the GNOME devroom,,,,,Lucius Marielena
2009,549,,,,kde,KDE 42 and you,,,,,Dawnisha Talena
2009,747,,,,BSD / PostgreSQL,What's coming in PostgreSQL 8.4 ?,,,,,Jaimie Walter
2009,557,,,,gnome,The People Framework,,,,,Talesha Aicia
2009,510,,,,Distributions,openSUSE,,,,,Maximilian Geneva
2009,497,,,,developmentandlanguages,OpenAMQ,,,,,Carlito Efrain
2009,736,,,,"Embedded, Mobile and Automotive","Wt, a C++ web toolkit, for rich web interfaces to embedded systems",,,,,Nekeshia Torris
2009,748,,,,BSD / PostgreSQL,"Replication, Replication, Replication",,,,,Lamisha Geoff
2009,573,,,,Lightning Talks,"Charyl Shauntelle: The Linux Defenders: Stop the Trolls, Protect Linux, Further Innovation",,,,,Charyl Shauntelle
2009,573,,,,Lightning Talks,"Danyale Mara: SmallMail, or how to keep your email private in an era of Data Retention",,,,,Danyale Mara
2009,550,,,,kde,Amarok 2 - rediscover music,,,,,Kevis Sheterica
2009,558,,,,gnome,The Hynerian Empire,,,,,Stirling Timesha
2009,498,,,,Distributions,The Fedora Project,,,,,Lequisha Kimi
2009,499,,,,developmentandlanguages,"Reverse Engineering of Proprietary Protocols, Tools and Techniques",,,,,Merline Brenna
2009,575,,,,Lightning Talks,Marisella Shellyann: FLOSSMetrics: providing data about FLOSS development,,,,,Marisella Shellyann
2009,575,,,,Lightning Talks,Ivana Reagan: Why you should use Bazaar for maintaining your OSS project,,,,,Ivana Reagan
2009,575,,,,Lightning Talks,Javaughn Aquita: Building custom OpenSolaris distributions with the  distro constuctor,,,,,Javaughn Aquita
2009,737,,,,"Embedded, Mobile and Automotive",Dynamic voltage and current regulator interface for the Linux kernel,,,,,Marvina Nyisha
2009,551,,,,kde,KOffice 2.0: KOffice coming to KDE4,,,,,Adekunle Joal
2009,749,,,,BSD / PostgreSQL,"UTF-8 support for syscons, new TTY layer",,,,,Candice Ricci
2009,559,,,,gnome,The Sugar platform,,,,,Yiannis Krisanne
2009,552,,,,kde,KDE Group Photo,,,,,Evangelia Quintisha
2009,560,,,,gnome,Group Picture,,,,,Lucius Marielena
2009,644,,,,Distributions,10 cool things about Exherbo,,,,,Johny Morio
2009,505,,,,developmentandlanguages,Scala - A Scalable Language,,,,,Denecia Miguelangel
2009,579,,,,Lightning Talks,Tarl Gregorio: Dynamic deployment with Apache Felix,,,,,Tarl Gregorio
2009,579,,,,Lightning Talks,Hansel Zubair: Opsview: Network monitoring made easy,,,,,Hansel Zubair
2009,579,,,,Lightning Talks,Machael Adeola: Marionnet: networking for dummies,,,,,Machael Adeola
2009,738,,,,"Embedded, Mobile and Automotive",Hacking with modular hardware: the BUG,,,,,Latoshia Korrey
2009,752,,,,BSD / PostgreSQL,OLAP/Windowing functions,,,,,Kanda Carlena
2009,553,,,,kde,Sharing the burden - doubling the joy,,,,,Dorell Dashawn
2009,561,,,,gnome,Bringing geolocation into GNOME,,,,,Tyhesha Melva
2009,582,,,,Lightning Talks,"Lauraann Islam: LXDE - Lighter, Faster, Less Ressource Hungry",,,,,Lauraann Islam
2009,582,,,,Lightning Talks,Kimberlee Francia: Camelot : building desktop apps at warp speed,,,,,Kimberlee Francia
2009,582,,,,Lightning Talks,Rashon Sharmila: Quick start into mobile development for desktop developers,,,,,Rashon Sharmila
2009,739,,,,"Embedded, Mobile and Automotive",Building Embedded Linux Systems with PTXdist,,,,,Marsheena Azadeh
2009,554,,,,kde,Programming is fun with Qt,,,,,Virginia Ronrico
2009,750,,,,BSD / PostgreSQL,Porting applications in FreeBSD,,,,,Britany Trinton
2009,745,,,,gnome,"Nemiver, a GNOME debugger",,,,,Meyosha Jeannete
2009,563,,,,gnome,Tracker,,,,,Lon Dustan
2009,585,,,,Lightning Talks,Latoshia Korrey: An Introduction to BUG,,,,,Latoshia Korrey
2009,585,,,,Lightning Talks,"Stafford Neida: Introducing usbpicprog, an affordable usb programmer for PIC-chips.",,,,,Stafford Neida
2009,585,,,,Lightning Talks,Moya Toria: Animals monitoring with Gemvid,,,,,Moya Toria
2009,751,,,,BSD / PostgreSQL,Clarify technical rumours about PostgreSQL,,,,,Renessa Chimere
2009,787,,,,kde,KDE on OpenSolaris,,,,,Kallen Appolonia
2009,626,,,,fedoracentos,RPM packaging,,,,,Catarina Rondalyn
2009,596,,,,opensuse,Welcome to the openSUSE devroom,,,,,Raychelle Kendria
2009,723,,,,gnustep,Theming in GNUstep,,,,,Tyreka Katy
2009,768,,,,Mozilla,Mozilla Europe,,,,,Terea Dennise
2009,794,,,,opensuse,Who can you trust ?,,,,,Justion Abelino
2009,598,,,,opensuse,openSUSE Community,,,,,Joshau Ed
2009,769,,,,Mozilla,Mozilla Foundation,,,,,Greyson Danyal
2009,636,,,,X.Org,RandR 1.3: New Features in a Nutshell,,,,,Shantail Ander
2009,622,,,,fedoracentos,Fedora Electronic Lab,,,,,Javen Javanna
2009,734,,,,opensourceinitiative,Public Meeting of the Open Source Initiative (OSI),,,,,Laquonda Tarita
2009,724,,,,gnustep,ScalableOGo,,,,,Malori Kianna
2009,599,,,,opensuse,openSUSE Build Service overview,,,,,Ilaisaane Keondra
2009,770,,,,Mozilla,Mozilla and Universities,,,,,Thary Jsoeph
2009,600,,,,opensuse,Collaboration in the openSUSE Build Service,,,,,Lorimar Lashelle
2009,795,,,,X.Org,The Rebuilt Linux Desktop,,,,,Qui Gerald
2009,627,,,,fedoracentos,Future Fedora-fr challenges,,,,,Keyan Jafar
2009,725,,,,gnustep,Cross-Platform Objective-C Development using GNUstep,,,,,Keary Dawanda
2009,771,,,,Mozilla,What's next after Firefox 3.1,,,,,Lawren Adell
2009,601,,,,opensuse,Putting Cross Development Support into OBS,,,,,Jasan Josel
2009,772,,,,Mozilla,Mozilla Community Sites Project,,,,,Mathan Rogerick
2009,637,,,,X.Org,Nouveau Status Update,,,,,Gissel Kellyjo
2009,628,,,,fedoracentos,"Func, Symbolic: Present and future",,,,,Mariama Aubrie
2009,726,,,,gnustep,Web Services in Objective-C,,,,,Luciana Anahita
2009,602,,,,opensuse,Create your own Linux Distribution,,,,,Licia Alexandar
2009,773,,,,Mozilla,Community and Design,,,,,Amaris Romulo
2009,796,,,,X.Org,Intel's graphics projects for the coming year.,,,,,Abbye Nzinga
2009,629,,,,fedoracentos,Sugar: what is and why Fedora might care,,,,,Barret Leeah
2009,603,,,,opensuse,Creating customized openSUSE versions with SUSE Studio,,,,,Darla Temperance
2009,784,,,,Mozilla,Building XUL Communities,,,,,Shandie Brandolyn
2009,727,,,,gnustep,Etoilé,,,,,Laquan Tavin
2009,604,,,,opensuse,Legal aspects of distribution development,,,,,Brucha Shamere
2009,625,,,,fedoracentos,Augeas,,,,,Elizabeth Fitzroy
2009,605,,,,opensuse,Apport - Automatic Application Crash Reporting for openSUSE,,,,,Trenae Reno
2009,671,,,,jabberxmpp,XMPP 101: A Fast-Paced Introduction to XMPP Technologies,,,,,Gabrielle Duwayne
2009,702,,,,debian,Outside broadcast on a budget - the DebConf video team and DVswitch,,,,,Crytal Reka
2009,536,,,,Ada,Welcome to the Ada devroom,,,,,Emiliano Winnie
2009,767,,,,Open Document Editors,Welcome to the OpenOffice.org devroom,,,,,Anwar Shellee
2009,646,,,,Ada,Ada Break: Questions and Free Discussions,,,,,Lasalle Shayda
2009,647,,,,Java,The state of OpenJDK & OpenJDK6,,,,,Laural Christerpher
2009,717,,,,Open Document Editors,UNO: Anecdotal Evidence,,,,,Leia Shandon
2009,648,,,,Java,Project Jigsaw,,,,,Ramiro Alison
2009,672,,,,jabberxmpp,PubSub and the Web,,,,,Arjuna Jerrold
2009,703,,,,debian,Ultimate Debian Database: datamining Debian made easy!,,,,,Remi Daysi
2009,535,,,,Ada,Introduction to Ada for Beginning or Experienced Programmers,,,,,Aiesha Laporche
2009,529,,,,Certification,LPI exam session 1,,,,,Nichol Delia
2009,649,,,,Java,Small Language Changes,,,,,Laural Christerpher
2009,718,,,,Open Document Editors,Introduction to Java development with OpenOffice.org,,,,,Willie Johnesha
2009,673,,,,jabberxmpp,Integrating XMPP into Web Technologies,,,,,Farid Keywanda
2009,674,,,,jabberxmpp,Geolocation,,,,,Sherrika Cilicia
2009,704,,,,debian,"Introducing DDE, Debian Data Export",,,,,Jourdan Donel
2009,537,,,,Ada,GNAT Programming Studio,,,,,Raoul Latorra
2009,650,,,,Java,The state of IcedTea,,,,,Madeleine Cherrelle
2009,719,,,,Open Document Editors,OpenOffice.org Extensions in Java – do it yourself,,,,,Anwar Shellee
2009,675,,,,jabberxmpp,Deploying Jingle,,,,,Christne Yashika
2009,651,,,,Java,The IcedTea Plugin,,,,,Loida Charita
2009,676,,,,jabberxmpp,Personal Media Networks,,,,,Dniel Carmelle
2009,706,,,,debian,The Debian status quo on the Openmoko Neo Freerunner,,,,,Joline Nathaniel
2009,538,,,,Ada,Ada in Debian,,,,,Khadijah Hector
2009,652,,,,Java,Jalimo: Cross-compiling OpenJDK using IcedTea and OpenEmbedded,,,,,Tiffony Kyndal
2009,530,,,,Certification,LPI exam session 2,,,,,Nichol Delia
2009,677,,,,jabberxmpp,Large-Scale XMPP Deployments,,,,,Boaz Cristina
2009,653,,,,Java,How to port a Java GUI backend to a new platform using Caciocavallo,,,,,Cathlyn Marcelle
2009,678,,,,jabberxmpp,XMPP in Real Life,,,,,Evan Annaleigh
2009,705,,,,debian,Running Debian on Inexpensive Network Storage Devices,,,,,Tabia Juliann
2009,539,,,,Ada,Ada Annex E - Distributed Systems,,,,,Akeia Brittanni
2009,654,,,,Java,OpenGL ES to boost embedded Java,,,,,Dammon Derrion
2009,720,,,,Open Document Editors,Layout & Canvas & Slideshow - selected topics for the graphics hackers,,,,,Katty Jenniffer
2009,679,,,,jabberxmpp,Presenting Information Flow in Deployed XMPP Clients,,,,,Hosanna Kilah
2009,707,,,,debian,"Grid Computing with Debian, Globus and ARC",,,,,Nickos Tamatha
2009,655,,,,Java,XRender Java2D Pipeline,,,,,Emmet Farooq
2009,680,,,,jabberxmpp,Lightning Talks!,,,,,Chapin Kalana
2009,541,,,,Ada,NARVAL - Distributed Data Acquisition from Particle,,,,,Adal Michaella
2009,708,,,,debian,What does the DPL do?,,,,,Gwynne Wilburn
2009,656,,,,Java,Gervill Software Synthesizer,,,,,Krystil Jacqulyn
2009,788,,,,Open Document Editors,OOo Bug hunting and fixing,,,,,Anwar Shellee
2009,791,,,,"Embedded, Mobile and Automotive",Development on the Openmoko with hackable:1,,,,,Rodrigo Darline
2009,753,,,,BSD / PostgreSQL,Job scheduling in PostgreSQL with pgAgent,,,,,Demonica Ismeal
2009,682,,,,drupal,Welcome to the Drupal devroom,,,,,Danyl Loredana
2009,754,,,,BSD / PostgreSQL,Postgres Pet Peeves,,,,,Kenric Keaira
2009,686,,,,drupal,What's new in Drupal 7?,,,,,Danyl Loredana
2009,786,,,,systems,Cobbler & Koan,,,,,Annaliisa Milka
2009,643,,,,Security,OWASP Testing Guide v3 and Secure Software Development,,,,,Taffany Bronston
2009,512,,,,Lightning Talks,Philomena Appolonia: Introduction to GnuTLS,,,,,Philomena Appolonia
2009,512,,,,Lightning Talks,Labaron Eureka: The Secure List Server: an OpenPGP and S/MIME aware Mailman,,,,,Labaron Eureka
2009,512,,,,Lightning Talks,Savanha Chasiti: JTR Java Test Runner and Java Distributed Testing,,,,,Savanha Chasiti
2009,740,,,,"Embedded, Mobile and Automotive",Solar Control with 1-wire Open Hardware,,,,,Andrica Candida
2009,565,,,,Desktops,Welcome to the Crossdesktop room,,,,,Lucius Marielena
2009,755,,,,BSD / PostgreSQL,OpenBSD: From the Atomic clock to your desktop,,,,,Emelina Zeus
2009,566,,,,Desktops,A talk on FLOSSMetrics,,,,,Marisella Shellyann
